Date,HomeTeam_raw,AwayTeam_raw,HomeTeam,AwayTeam,Team_A,Team_B,HomeMarketSpread,AwayMarketSpread,MarketTotal,IsNeutral,AdjOE_A,AdjOE_B,AdjDE_A,AdjDE_B,AdjEM_A,AdjEM_B,AdjTempo_A,AdjTempo_B,HomeCourtAdv_A,HomeCourtAdv_B,PredPoss,ModelScore_A,ModelScore_B,ModelTotal,HomeModelSpread,AwayModelSpread,WinProb_A_pct,PredictedMargin,PredictedWinner,PredictedScoreboard,HomeValue,AwayValue,EdgeSide,EdgeTeam,EdgePoints,TotalEdge
11/29/2025,Drake Bulldogs,Georgia Tech Yellow Jackets,Drake,Georgia Tech,Drake,Georgia Tech,3.5,-3.5,137.5,TRUE,106.285,103.614,104.45,98.267,1.83534,5.34677,67.7027,71.3642,3.4,2.7,69.48524808,71.1,72.3,143.4,2.44,-2.44,39.971,2.4,Georgia Tech,Drake 71 – Georgia Tech 72,1.06,-1.06,HOME,Drake,1.06,5.9
11/29/2025,Elon Phoenix,Mercer Bears,Elon,Mercer,Elon,Mercer,-2.5,2.5,160.5,FALSE,111.723,108.688,114.327,111.227,-2.60445,-2.53898,68.9481,71.1176,2.5,2.7,70.01604813,79.4,76.7,156.1,-2.7,2.7,61.08,2.7,Elon,Elon 79 – Mercer 77,0.2,-0.2,HOME,Elon,0.2,-4.4
11/29/2025,Mt. St. Mary's Mountaineers,Howard Bison,Mount St. Mary's,Howard,Mount St. Mary's,Howard,-1.5,1.5,146.5,FALSE,100.445,100.191,111.425,111.991,-10.9801,-11.7999,68.5844,69.8208,2.1,3.3,69.1970775,74.7,72.1,146.7,-2.88,2.88,61.764,2.9,Mount St. Mary's,Mount St. Mary's 75 – Howard 72,1.38,-1.38,HOME,Mount St. Mary's,1.38,0.2
11/29/2025,Utah State Aggies,Montana St Bobcats,Utah St.,Montana St.,Utah St.,Montana St.,-17.5,17.5,148.5,FALSE,120.353,105.876,99.8229,108.98,20.5303,-3.10435,70.4072,67.648,4.1,3,69.00002703,81.4,68.7,150.1,-20.82,20.82,96.981,20.8,Utah St.,Utah St. 81 – Montana St. 69,3.32,-3.32,HOME,Utah St.,3.32,1.6
11/29/2025,Winthrop Eagles,South Carolina St Bulldogs,Winthrop,South Carolina St.,Winthrop,South Carolina St.,-19.5,19.5,158.5,FALSE,113.059,95.9374,106.326,113.785,6.7333,-17.8473,71.1023,71.8115,2.6,3,71.45514032,82.5,70.8,153.3,-20.42,20.42,96.783,20.4,Winthrop,Winthrop 82 – South Carolina St. 71,0.92,-0.92,HOME,Winthrop,0.92,-5.2
11/29/2025,Weber State Wildcats,UMKC Kangaroos,Weber St.,Kansas City,Weber St.,Kansas City,-10.5,10.5,155.5,FALSE,106.431,98.6998,112.183,114.136,-5.75262,-15.4367,70.0781,70.6307,3.2,3.1,70.3533149,79.3,72.4,151.8,-10.33,10.33,84.841,10.3,Weber St.,Weber St. 79 – Kansas City 72,-0.17,0.17,AWAY,Kansas City,0.17,-3.7
11/29/2025,Lafayette Leopards,Ball State Cardinals,Lafayette,Ball St.,Lafayette,Ball St.,2.5,-2.5,139.5,FALSE,98.5301,102.559,115.765,113.711,-17.2346,-11.1525,69.1881,67.1704,2.2,2.7,68.16432202,73.5,73.2,146.7,1.73,-1.73,42.858,1.7,Ball St.,Lafayette 74 – Ball St. 73,0.77,-0.77,HOME,Lafayette,0.77,7.2
11/29/2025,Pennsylvania Quakers,La Salle Explorers,Penn,La Salle,Penn,La Salle,-2.5,2.5,149.5,FALSE,108.312,103.161,112.227,109.679,-3.9146,-6.51789,72.0498,66.3083,2.3,3.3,69.05992137,76.5,73.1,149.6,-4.33,4.33,67.289,4.3,Penn,Penn 76 – La Salle 73,1.83,-1.83,HOME,Penn,1.83,0.1
11/29/2025,UC Santa Barbara Gauchos,Seattle Redhawks,UC Santa Barbara,Seattle,UC Santa Barbara,Seattle,3.5,-3.5,142.5,TRUE,111.999,108.682,111.393,101.534,0.605572,7.14866,67.4768,69.0369,2.2,2.9,68.24793547,72.9,75.1,148,4.47,-4.47,32.207,4.5,Seattle,UC Santa Barbara 73 – Seattle 75,-0.97,0.97,AWAY,Seattle,0.97,5.5
11/29/2025,CSU Fullerton Titans,Pepperdine Waves,Cal St. Fullerton,Pepperdine,Cal St. Fullerton,Pepperdine,1.5,-1.5,163.5,FALSE,102.016,102.221,113.761,108.866,-11.7448,-6.64522,75.6289,69.1322,2.1,2.1,72.23476805,77.3,76.9,154.2,1.37,-1.37,44.301,1.4,Pepperdine,Cal St. Fullerton 77 – Pepperdine 77,0.13,-0.13,HOME,Cal St. Fullerton,0.13,-9.3
11/29/2025,Eastern Kentucky Colonels,Wofford Terriers,Eastern Kentucky,Wofford,Eastern Kentucky,Wofford,1.5,-1.5,154.5,FALSE,105.922,107.042,114.055,112.679,-8.13341,-5.63748,71.2676,70.0148,2.9,2.3,70.63564549,78.8,76.5,155.3,-1.43,1.43,55.918,1.4,Eastern Kentucky,Eastern Kentucky 79 – Wofford 76,2.93,-2.93,HOME,Eastern Kentucky,2.93,0.8
11/29/2025,Utah Tech Trailblazers,UC Riverside Highlanders,Utah Tech,UC Riverside,Utah Tech,UC Riverside,-4.5,4.5,145.5,FALSE,99.9779,104.089,108.527,111.24,-8.5491,-7.15087,67.0933,69.4548,2.9,2.3,68.25362979,73.7,71,144.6,-2.24,2.24,59.209,2.2,Utah Tech,Utah Tech 74 – UC Riverside 71,-2.26,2.26,AWAY,UC Riverside,2.26,-0.9
11/29/2025,Canisius Golden Griffins,Buffalo Bulls,Canisius,Buffalo,Canisius,Buffalo,8.5,-8.5,139.5,FALSE,99.0366,108.596,115.843,113.708,-16.806,-5.11263,65.5489,68.4695,2.4,2.9,66.97737637,72.6,73.8,146.4,5.19,-5.19,29.623,5.2,Buffalo,Canisius 73 – Buffalo 74,3.31,-3.31,HOME,Canisius,3.31,6.9
11/29/2025,Penn State Nittany Lions,Sacred Heart Pioneers,Penn St.,Sacred Heart,Penn St.,Sacred Heart,-15.5,15.5,160.5,FALSE,115.737,107.258,108.409,116.36,7.32747,-9.10186,67.6248,70.4345,3.4,2.3,69.00105934,81.9,72.5,154.5,-15.08,15.08,92.503,15.1,Penn St.,Penn St. 82 – Sacred Heart 72,-0.42,0.42,AWAY,Sacred Heart,0.42,-6
11/29/2025,Akron Zips,Milwaukee Panthers,Akron,Milwaukee,Akron,Milwaukee,-13.5,13.5,168.5,FALSE,119.791,107.177,106.194,112.237,13.5969,-5.06026,72.0046,71.0317,2.6,3.4,71.51484128,84.4,74.9,159.3,-16.2,16.2,93.705,16.2,Akron,Akron 84 – Milwaukee 75,2.7,-2.7,HOME,Akron,2.7,-9.2
11/29/2025,Southern Illinois Salukis,Arkansas-Little Rock Trojans,Southern Illinois,Little Rock,Southern Illinois,Little Rock,-13.5,13.5,141.5,FALSE,108.736,102.36,105.894,110.369,2.84171,-8.00852,71.2287,67.1975,3,2.9,69.15440239,77.4,70.4,147.8,-10.8,10.8,85.822,10.8,Southern Illinois,Southern Illinois 77 – Little Rock 70,-2.7,2.7,AWAY,Little Rock,2.7,6.3
11/29/2025,LSU Tigers,DePaul Blue Demons,LSU,DePaul,LSU,DePaul,-5.5,5.5,154.5,TRUE,118.433,110.079,100.51,102.929,17.9225,7.15065,71.0088,69.3967,3.6,3,70.19349514,77.7,73.9,151.6,-7.56,7.56,77.906,7.6,LSU,LSU 78 – DePaul 74,2.06,-2.06,HOME,LSU,2.06,-2.9
11/29/2025,Fordham Rams,Albany Great Danes,Fordham,Albany,Fordham,Albany,-6.5,6.5,138.5,TRUE,103.63,100.988,109.853,111.889,-6.22223,-10.9006,65.6882,68.4107,2.4,2.1,67.02181366,72.2,70.7,142.9,-3.14,3.14,62.775,3.1,Fordham,Fordham 72 – Albany 71,-3.36,3.36,AWAY,Albany,3.36,4.4
11/29/2025,Oregon St Beavers,Cal Baptist Lancers,Oregon St.,Cal Baptist,Oregon St.,Cal Baptist,-1.5,1.5,137.5,FALSE,107.413,106.616,110.604,104.204,-3.1908,2.41142,65.8674,68.4157,3.3,3,67.11737036,72.8,71.1,143.9,0.13,-0.13,49.458,0.1,Cal Baptist,Oregon St. 73 – Cal Baptist 71,-1.63,1.63,AWAY,Cal Baptist,1.63,6.4
11/29/2025,Pacific Tigers,Sacramento St Hornets,Pacific,Sacramento St.,Pacific,Sacramento St.,-10.5,10.5,146.5,FALSE,108.457,101.645,106.396,110.977,2.06089,-9.33194,67.7566,71.4262,2.5,2.5,69.5430249,77.7,71,148.6,-10.67,10.67,85.555,10.7,Pacific,Pacific 78 – Sacramento St. 71,0.17,-0.17,HOME,Pacific,0.17,2.1
