Date,HomeTeam_raw,AwayTeam_raw,HomeTeam,AwayTeam,Team_A,Team_B,HomeMarketSpread,AwayMarketSpread,MarketTotal,IsNeutral,AdjOE_A,AdjOE_B,AdjDE_A,AdjDE_B,AdjEM_A,AdjEM_B,AdjTempo_A,AdjTempo_B,HomeCourtAdv_A,HomeCourtAdv_B,PredPoss,ModelScore_A,ModelScore_B,ModelTotal,HomeModelSpread,AwayModelSpread,WinProb_A_pct,PredictedMargin,PredictedWinner,PredictedScoreboard,HomeValue,AwayValue,EdgeSide,EdgeTeam,EdgePoints,TotalEdge
11/22/2025,Eastern Kentucky Colonels,Mercer Bears,Eastern Kentucky,Mercer,Eastern Kentucky,Mercer,-2.5,2.5,164.5,FALSE,104.964,104.519,110.821,110.177,-5.85678,-5.65755,72.7312,72.7756,2.9,2.7,72.75339323,79.9,76.7,156.6,-3.05,3.05,62.422,3,Eastern Kentucky,Eastern Kentucky 80 – Mercer 77,0.55,-0.55,HOME,Eastern Kentucky,0.55,-7.9
11/22/2025,Massachusetts Minutemen,Green Bay Phoenix,Massachusetts,Green Bay,Massachusetts,Green Bay,-5.5,5.5,146.5,TRUE,102.706,101.472,105.681,113.559,-2.97461,-12.0874,74.7188,67.9867,3.3,2.7,71.19395735,77,73.7,150.7,-6.49,6.49,74.674,6.5,Massachusetts,Massachusetts 77 – Green Bay 74,0.99,-0.99,HOME,Massachusetts,0.99,4.2
11/22/2025,CSU Bakersfield Roadrunners,Miss Valley St Delta Devils,Cal St. Bakersfield,Mississippi Valley St.,Cal St. Bakersfield,Mississippi Valley St.,-23.5,23.5,139.5,FALSE,101.987,89.6022,109.825,121.431,-7.83861,-31.8286,69.7607,67.8901,3,2.5,68.81268978,78.5,67,145.5,-19.81,19.81,96.448,19.8,Cal St. Bakersfield,Cal St. Bakersfield 78 – Mississippi Valley St. 67,-3.69,3.69,AWAY,Mississippi Valley St.,3.69,6
11/22/2025,Duquesne Dukes,Northeastern Huskies,Duquesne,Northeastern,Duquesne,Northeastern,-8.5,8.5,146.5,TRUE,109.53,102.893,104.258,107.536,5.27161,-4.64317,72.2043,69.3867,2.9,2.1,70.76746549,76.8,73.3,150.1,-7.02,7.02,76.304,7,Duquesne,Duquesne 77 – Northeastern 73,-1.48,1.48,AWAY,Northeastern,1.48,3.6
11/22/2025,Howard Bison,Niagara Purple Eagles,Howard,Niagara,Howard,Niagara,-3.5,3.5,141.5,TRUE,99.9656,98.9333,112.977,112.4,-13.0118,-13.4663,69.2757,66.4772,3.3,2.5,67.84760494,72,71.9,143.9,-0.31,0.31,51.285,0.3,Howard,Howard 72 – Niagara 72,-3.19,3.19,AWAY,Niagara,3.19,2.4
11/22/2025,Penn State Nittany Lions,Providence Friars,Penn St.,Providence,Penn St.,Providence,4.5,-4.5,165.5,TRUE,115.042,116.922,105.829,104.364,9.21332,12.5586,68.8366,73.9332,3.4,3.2,71.29393072,78.2,79.4,157.6,2.38,-2.38,40.191,2.4,Providence,Penn St. 78 – Providence 79,2.12,-2.12,HOME,Penn St.,2.12,-7.9
11/22/2025,Chattanooga Mocs,North Alabama Lions,Chattanooga,North Alabama,Chattanooga,North Alabama,-10.5,10.5,151.5,FALSE,110.111,104.728,112.912,111.807,-2.8009,-7.07936,69.2139,69.2822,2.6,2.8,69.24803316,78.3,73.9,152.2,-5.82,5.82,72.521,5.8,Chattanooga,Chattanooga 78 – North Alabama 74,-4.68,4.68,AWAY,North Alabama,4.68,0.7
11/22/2025,Lipscomb Bisons,Western Carolina Catamounts,Lipscomb,Western Carolina,Lipscomb,Western Carolina,-5.5,5.5,152.5,FALSE,102.953,103.224,110.241,108.26,-7.28753,-5.03551,69.6309,72.1244,2.2,2.9,70.85571945,76,74.4,150.5,-0.82,0.82,53.429,0.8,Lipscomb,Lipscomb 76 – Western Carolina 74,-4.68,4.68,AWAY,Western Carolina,4.68,-2
11/22/2025,Missouri St Bears,UT Rio Grande Valley Vaqueros,Missouri St.,UT Rio Grande Valley,Missouri St.,UT Rio Grande Valley,-1.5,1.5,150.5,FALSE,101.081,106.653,106.486,109.403,-5.40556,-2.75006,69.4215,73.495,3.2,2.5,71.40019721,76.9,74.3,151.2,-1.62,1.62,56.726,1.6,Missouri St.,Missouri St. 77 – UT Rio Grande Valley 74,0.12,-0.12,HOME,Missouri St.,0.12,0.7
11/22/2025,Nevada Wolf Pack,UC Santa Barbara Gauchos,Nevada,UC Santa Barbara,Nevada,UC Santa Barbara,-4.5,4.5,147.5,FALSE,110.917,112.865,106.019,110.023,4.89844,2.84253,68.7955,68.5649,3.9,2.2,68.68000643,78,73,151,-5.7,5.7,72.118,5.7,Nevada,Nevada 78 – UC Santa Barbara 73,1.2,-1.2,HOME,Nevada,1.2,3.5
11/22/2025,Tenn-Martin Skyhawks,Prairie View Panthers,Tennessee Martin,Prairie View A&M,Tennessee Martin,Prairie View A&M,-8.5,8.5,154.5,TRUE,102.049,97.7711,107.188,111.609,-5.13898,-13.8381,71.7274,73.7677,2.6,2.4,72.73324428,77.7,74.5,152.2,-6.33,6.33,74.164,6.3,Tennessee Martin,Tennessee Martin 78 – Prairie View A&M 74,-2.17,2.17,AWAY,Prairie View A&M,2.17,-2.3
11/22/2025,Southern Indiana Screaming Eagles,UIC Flames,Southern Indiana,Illinois Chicago,Southern Indiana,Illinois Chicago,11.5,-11.5,153.5,TRUE,99.3741,106.47,111.597,106.031,-12.2225,0.439497,73.5594,70.7793,2.8,2.6,72.14257632,74.1,78.7,152.8,9.13,-9.13,17.91,9.1,Illinois Chicago,Southern Indiana 74 – Illinois Chicago 79,2.37,-2.37,HOME,Southern Indiana,2.37,-0.7
11/22/2025,CSU Fullerton Titans,St. Thomas (MN) Tommies,Cal St. Fullerton,St. Thomas,Cal St. Fullerton,St. Thomas,10.5,-10.5,162.5,TRUE,97.7828,106.805,113.727,108.165,-15.9445,-1.36081,75.2206,70.0629,2.1,3.3,72.55019842,74.7,80,154.7,10.58,-10.58,14.636,10.6,St. Thomas,Cal St. Fullerton 75 – St. Thomas 80,-0.08,0.08,AWAY,St. Thomas,0.08,-7.8
11/22/2025,Oregon St Beavers,Iona Gaels,Oregon St.,Iona,Oregon St.,Iona,-4.5,4.5,157.5,TRUE,109.465,106.971,109.534,109.2,-0.0687523,-2.22851,67.3282,74.681,3.3,2.8,70.81424731,77.4,76.7,154.1,-1.53,1.53,56.338,1.5,Oregon St.,Oregon St. 77 – Iona 77,-2.97,2.97,AWAY,Iona,2.97,-3.4
11/22/2025,Minnesota Golden Gophers,San Francisco Dons,Minnesota,San Francisco,Minnesota,San Francisco,1.5,-1.5,139.5,TRUE,109.632,112.472,101.523,101.999,8.10964,10.4726,66.5624,69.4271,2.9,2.6,67.96457669,71.9,72.7,144.6,1.61,-1.61,43.348,1.6,San Francisco,Minnesota 72 – San Francisco 73,-0.11,0.11,AWAY,San Francisco,0.11,5.1
11/22/2025,Indiana St Sycamores,Ball State Cardinals,Indiana St.,Ball St.,Indiana St.,Ball St.,-7.5,7.5,153.5,FALSE,102.781,103.126,105.777,111.753,-2.99594,-8.6272,73.9546,69.1276,3.6,2.7,71.45967852,78.6,72.7,151.3,-7.98,7.98,79.095,8,Indiana St.,Indiana St. 79 – Ball St. 73,0.48,-0.48,HOME,Indiana St.,0.48,-2.2
11/22/2025,Coastal Carolina Chanticleers,North Dakota Fighting Hawks,Coastal Carolina,North Dakota,Coastal Carolina,North Dakota,-3.5,3.5,147.5,TRUE,103.445,102.326,107.932,113.512,-4.48778,-11.1855,70.2293,70.1888,3,2.8,70.20904416,76.2,73.8,150,-4.7,4.7,68.648,4.7,Coastal Carolina,Coastal Carolina 76 – North Dakota 74,1.2,-1.2,HOME,Coastal Carolina,1.2,2.5
11/22/2025,Richmond Spiders,Gardner-Webb Bulldogs,Richmond,Gardner Webb,Richmond,Gardner Webb,-20.5,20.5,153.5,FALSE,111.518,99.5624,105.413,114.821,6.10454,-15.2582,69.1619,73.7044,2.8,2,71.36093456,82.3,71.6,153.9,-18.32,18.32,95.496,18.3,Richmond,Richmond 82 – Gardner Webb 72,-2.18,2.18,AWAY,Gardner Webb,2.18,0.4
11/22/2025,Incarnate Word Cardinals,High Point Panthers,Incarnate Word,High Point,Incarnate Word,High Point,12.5,-12.5,161.5,TRUE,107.498,115.914,110.947,105.722,-3.44893,10.1923,68.9595,71.5458,2.4,2.7,70.22884681,74.9,79.7,154.5,9.58,-9.58,16.845,9.6,High Point,Incarnate Word 75 – High Point 80,2.92,-2.92,HOME,Incarnate Word,2.92,-7
11/22/2025,Wichita St Shockers,Milwaukee Panthers,Wichita St.,Milwaukee,Wichita St.,Milwaukee,-10.5,10.5,159.5,FALSE,111.643,108.029,103.643,112.453,8.00025,-4.42434,69.9133,72.3491,2.9,3.4,71.11034726,81.3,73.7,154.9,-12.03,12.03,88.124,12,Wichita St.,Wichita St. 81 – Milwaukee 74,1.53,-1.53,HOME,Wichita St.,1.53,-4.6
11/22/2025,Morehead St Eagles,UL Monroe Warhawks,Morehead St.,Louisiana Monroe,Morehead St.,Louisiana Monroe,-5.5,5.5,143.5,TRUE,100.73,97.4402,111.874,115.838,-11.1435,-18.3975,69.0678,72.1402,2.9,2.5,70.5705754,76.4,73.9,150.3,-5.12,5.12,70.124,5.1,Morehead St.,Morehead St. 76 – Louisiana Monroe 74,-0.38,0.38,AWAY,Louisiana Monroe,0.38,6.8
11/22/2025,Stetson Hatters,VMI Keydets,Stetson,VMI,Stetson,VMI,3.5,-3.5,150.5,FALSE,96.1115,100.336,113.034,111.211,-16.9228,-10.8758,71.4701,71.302,2.2,2.4,71.38595104,75.2,74.9,150.2,1.9,-1.9,42.162,1.9,VMI,Stetson 75 – VMI 75,1.6,-1.6,HOME,Stetson,1.6,-0.3
11/22/2025,VCU Rams,Coppin St Eagles,VCU,Coppin St.,VCU,Coppin St.,-32.5,32.5,150.5,FALSE,112.423,90.6786,98.2082,115.535,14.2144,-24.8567,73.9525,70.422,2.9,2.3,72.14408299,83.8,66.5,150.4,-31.38,31.38,99,31.4,VCU,VCU 84 – Coppin St. 66,-1.12,1.12,AWAY,Coppin St.,1.12,-0.1
11/22/2025,Portland Pilots,N Colorado Bears,Portland,Northern Colorado,Portland,Northern Colorado,3.5,-3.5,157.5,FALSE,103.156,106.46,112.363,108.746,-9.20709,-2.28649,72.0759,72.4655,1.8,2.7,72.27017493,77.6,78.1,155.6,3.02,-3.02,37.67,3,Northern Colorado,Portland 78 – Northern Colorado 78,0.48,-0.48,HOME,Portland,0.48,-1.9
11/22/2025,North Florida Ospreys,Southern Miss Golden Eagles,North Florida,Southern Miss,North Florida,Southern Miss,10.5,-10.5,160.5,TRUE,102.676,104.58,117.461,111.769,-14.7855,-7.1896,73.3679,70.0912,2.5,2.9,71.69212901,76.9,79.6,156.5,5.45,-5.45,28.749,5.4,Southern Miss,North Florida 77 – Southern Miss 80,5.05,-5.05,HOME,North Florida,5.05,-4
11/22/2025,Weber State Wildcats,UT-Arlington Mavericks,Weber St.,UT Arlington,Weber St.,UT Arlington,-3.5,3.5,151.5,FALSE,104.846,103.571,110.588,104.543,-5.74107,-0.972346,71.3764,70.7942,3.2,2.5,71.08410792,76.2,74.4,150.5,-0.13,0.13,50.542,0.1,Weber St.,Weber St. 76 – UT Arlington 74,-3.37,3.37,AWAY,UT Arlington,3.37,-1
11/22/2025,UC Irvine Anteaters,Northern Iowa Panthers,UC Irvine,Northern Iowa,UC Irvine,Northern Iowa,-1.5,1.5,137.5,FALSE,103.114,108.459,101.303,100.061,1.81102,8.39803,72.1534,66.4009,2.1,3.3,69.1577338,71.4,71.4,142.8,2.25,-2.25,40.752,2.2,Northern Iowa,UC Irvine 71 – Northern Iowa 71,-3.75,3.75,AWAY,Northern Iowa,3.75,5.3
