"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"Columbia",52.6785714285714,135,22.7990830803544,333,41.1764705882353,26,35.7142857142857,192
2026,"Connecticut",63.4199134199134,7,15.5800469171867,97,34.5132743362832,117,42.4242424242424,96
2026,"Coppin St.",41.1764705882353,347,23.4337637494022,342,27.2321428571429,266,39.3188854489164,142
2026,"Cornell",57.3684210526316,51,17.1948195095068,155,30.3571428571429,195,33.1578947368421,231
2026,"Creighton",52.8947368421053,129,19.0544241991187,230,40.5405405405405,30,27.8947368421053,303
2026,"Dartmouth",48.4662576687117,230,21.9203105377326,320,24.2990654205607,318,45.398773006135,68
2026,"Davidson",64.2361111111111,4,21.2675971240408,309,20.5479452054795,348,49.3055555555556,42
2026,"Dayton",52.5700934579439,136,13.9641050888421,50,26.5625,277,57.9439252336449,8
2026,"DePaul",47.198275862069,257,18.6669014704587,211,34.8684210526316,109,50.4310344827586,37
2026,"Delaware",49.1803278688525,213,12.8983308042489,34,25,302,22.1311475409836,346
2026,"Delaware St.",38.695652173913,361,18.9654354938125,225,25.3246753246753,299,22.6086956521739,341
2026,"Denver",53.448275862069,116,18.8056597802993,216,27.906976744186,247,27.5862068965517,311
2026,"Detroit Mercy",44.8837209302326,301,17.2739541160594,159,31.8840579710145,161,21.8604651162791,348
2026,"Drake",47.3577235772358,252,14.2622051563357,58,29.6296296296296,208,30.8943089430894,260
2026,"Drexel",44.8717948717949,302,19.9646965731329,269,39.2,40,20,354
2026,"Duke",59.3253968253968,23,14.1586953773545,56,38.6861313868613,44,44.8412698412698,72
2026,"Duquesne",56.4049586776859,63,18.9486806565552,223,31.25,173,42.1487603305785,99
2026,"East Carolina",48.3333333333333,233,16.8530222006158,145,33.3333333333333,134,60,6
2026,"East Tennessee St.",53.7037037037037,111,18.0300907595785,187,25.2631578947368,300,38.2716049382716,157
2026,"East Texas A&M",46.1309523809524,277,22.2071153410378,326,23.8095238095238,324,33.3333333333333,224
2026,"Eastern Illinois",41.421568627451,345,21.5854112393003,315,25.8992805755396,289,44.6078431372549,75
2026,"Eastern Kentucky",47.1074380165289,260,18.8917938770347,222,23.0769230769231,331,32.2314049586777,242
2026,"Eastern Michigan",43.9024390243902,319,16.6291356313875,136,38.1679389312977,53,25.8536585365854,325
2026,"Eastern Washington",55.0884955752212,84,18.7697295452606,215,19.8412698412698,352,33.1858407079646,230
2026,"Elon",54.9019607843137,93,12.802825451134,29,36.1344537815126,87,36.7647058823529,182
2026,"Evansville",41.9354838709677,338,16.5429081680609,134,32.5,147,22.5806451612903,342
2026,"FIU",45.7746478873239,281,19.3688967799209,240,34.8314606741573,110,19.0140845070423,356
2026,"Fairfield",44.7204968944099,307,14.666712788405,68,29.3023255813953,215,30.7453416149068,262
2026,"Fairleigh Dickinson",45.3815261044177,292,18.644857832959,210,26.9461077844311,271,29.3172690763052,287
2026,"Florida",49.2753623188406,210,19.7267994833457,257,43.75,14,43.1159420289855,88
2026,"Florida A&M",40.0826446280992,352,23.7693728418855,345,27.8787878787879,249,39.2561983471074,144
2026,"Florida Atlantic",51.0526315789474,166,14.8595309960529,74,32.2314049586777,153,37.3684210526316,173
2026,"Florida Gulf Coast",49.5614035087719,202,10.1382488479263,5,39.2592592592593,39,16.6666666666667,363
2026,"Florida St.",55.188679245283,82,14.0291210543097,52,30.952380952381,179,30.188679245283,275
2026,"Fordham",42.0512820512821,335,12.9023933939746,35,37.3015873015873,67,24.1025641025641,337
2026,"Fresno St.",52.2831050228311,145,20.7509012573639,296,30.0751879699248,200,42.4657534246575,94
2026,"Furman",46.7455621301775,266,25.2841427095363,354,31.4285714285714,168,24.8520710059172,330
2026,"Gardner Webb",45.4802259887006,288,19.7712512213346,262,28.3333333333333,237,38.4180790960452,155
2026,"George Mason",48.5119047619048,227,18.2912154031288,197,36.5384615384615,78,51.1904761904762,31
2026,"George Washington",58.0508474576271,37,18.5961562409198,207,39.8496240601504,34,55.0847457627119,13
2026,"Georgetown",47.6890756302521,244,10.6614544000711,7,31.2925170068027,172,51.6806722689076,28
2026,"Georgia",52.9745042492918,128,13.3316241507499,43,44.8979591836735,8,43.9093484419263,82
2026,"Georgia Southern",57.9365079365079,38,14.5477884152538,63,28.8288288288288,229,46.031746031746,63
2026,"Georgia St.",41.5178571428571,344,22.5639159312165,330,29.0540540540541,223,28.5714285714286,294
2026,"Georgia Tech",47.7732793522267,241,20.0723922342876,273,29.2993630573248,216,33.1983805668016,229
2026,"Gonzaga",58.3577712609971,34,13.4970981239034,47,38.6363636363636,45,29.3255131964809,286
2026,"Grambling St.",57.0945945945946,55,25.3164556962025,355,24.0963855421687,321,39.1891891891892,147
2026,"Grand Canyon",50.996015936255,168,18.692382853987,213,37.1428571428571,69,33.0677290836653,233
2026,"Green Bay",47.4178403755869,251,17.7539414674742,184,18.4397163120567,358,36.150234741784,189
2026,"Hampton",42.2594142259414,332,19.2940958211586,238,38.5093167701863,50,37.6569037656904,170
2026,"Harvard",52.8205128205128,131,20.5001660893086,287,24.5762711864407,313,44.6153846153846,74
2026,"Hawaii",50.6993006993007,172,19.8627538880651,267,37.9518072289157,57,53.4965034965035,17
2026,"High Point",56.9169960474308,57,10.4716610672368,6,26.056338028169,286,33.9920948616601,219
2026,"Hofstra",50,186,17.5655894606463,175,33.9449541284404,126,40.6593406593407,116
2026,"Holy Cross",48.6784140969163,222,17.2716232627176,158,18.8811188811189,354,29.9559471365639,278
2026,"Houston",49.2277992277992,212,15.6578193622303,102,39.0728476821192,42,18.1467181467181,359
2026,"Houston Christian",50,186,18.6446755109358,209,23.2876712328767,329,20.1680672268908,353
2026,"Howard",54.0880503144654,102,24.0830619893101,347,34.0909090909091,124,32.0754716981132,247
2026,"IU Indy",52.5167785234899,138,18.1718263418208,193,29.1666666666667,220,22.1476510067114,345
2026,"Idaho",50,186,18.2221423005455,195,33.0357142857143,140,36.1581920903955,188
2026,"Idaho St.",52.5,140,22.4119530416222,328,41.7582417582418,22,30.625,268
2026,"Illinois",57.8947368421053,40,13.4854771784232,46,44.2857142857143,11,39.4736842105263,137
2026,"Illinois Chicago",50.3105590062112,182,20.7865832053856,299,35.0515463917526,103,52.7950310559006,23
2026,"Illinois St.",48.0932203389831,236,15.0268336314848,80,28.2894736842105,239,40.6779661016949,115
2026,"Incarnate Word",44.5378151260504,311,10.7754473734847,9,18.75,355,25.2100840336134,327
2026,"Indiana",62.2362869198312,12,12.8182303720847,30,32.7731092436975,144,39.2405063291139,145
2026,"Indiana St.",46.3483146067416,272,20.7576543850545,297,27.3504273504273,262,29.7752808988764,280
2026,"Iona",58.9005235602094,28,17.3404140023843,163,26.4150943396226,280,30.8900523560209,261
2026,"Iowa",63.5135135135135,6,15.8464871556794,109,29.7297297297297,204,61.4864864864865,5
2026,"Iowa St.",61.0687022900763,15,12.676116654533,25,35.7664233576642,96,35.4961832061069,197
2026,"Jackson St.",39.7790055248619,354,16.7392410790024,140,16.2790697674419,364,25.9668508287293,321
2026,"Jacksonville",51.7341040462428,154,22.4853486425069,329,28.8461538461538,227,23.121387283237,340
2026,"Jacksonville St.",50.8771929824561,170,11.9827747612807,17,23.6842105263158,326,40.3508771929825,127
2026,"James Madison",53.2786885245902,119,19.7813638729828,263,28.0821917808219,243,27.0491803278689,314
2026,"Kansas",58.675799086758,32,17.6680037860008,180,27.3504273504273,262,40.6392694063927,117
2026,"Kansas City",45.4326923076923,289,15.8940397350993,113,31.7829457364341,163,25,328
2026,"Kansas St.",63.1578947368421,8,20.0205128205128,271,35.3982300884956,99,34.412955465587,212
2026,"Kennesaw St.",53.125,121,17.4808802871859,171,35.8974358974359,93,52.34375,26
2026,"Kent St.",55.3459119496855,80,16.819769698538,141,38.5869565217391,47,50.9433962264151,33
2026,"Kentucky",59.7328244274809,18,15.8977017452912,114,39.0070921985816,43,30.5343511450382,270
2026,"LIU",56.0924369747899,67,21.8091697645601,318,35.9712230215827,90,43.2773109243698,86
2026,"LSU",60.1123595505618,16,16.9017301433221,146,42.0454545454545,19,51.123595505618,32
2026,"La Salle",48.6301369863014,224,18.8906380220391,221,34.2857142857143,120,46.5753424657534,56
2026,"Lafayette",48.4848484848485,229,18.4618115652598,204,25,302,33.7662337662338,222
2026,"Lamar",48.0769230769231,237,13.1843984618202,40,32,159,21.5384615384615,350
2026,"Le Moyne",52.7906976744186,132,23.0098676932608,336,24.8,311,34.4186046511628,211
