"Season","TeamName","FG2Pct","RankFG2Pct","FG3Pct","RankFG3Pct","FTPct","RankFTPct","BlockPct","RankBlockPct","OppFG2Pct","RankOppFG2Pct","OppFG3Pct","RankOppFG3Pct","OppFTPct","RankOppFTPct","OppBlockPct","RankOppBlockPct","FG3Rate","RankFG3Rate","OppFG3Rate","RankOppFG3Rate","ARate","RankARate","OppARate","RankOppARate","StlRate","RankStlRate","OppStlRate","RankOppStlRate","DFP","NSTRate","RankNSTRate","OppNSTRate","RankOppNSTRate"
2026,"Manhattan",47.1428571428571,271,35.4430379746835,119,75.9259259259259,78,5.31914893617021,314,52.6595744680851,204,35.3658536585366,243,75,259,9.28571428571429,170,36.0730593607306,250,30.3703703703704,24,45.7446808510638,291,45.3125,65,0.109308885754584,131,0.0987306064880113,194,NULL,7.40479548660085,154,4.23131170662905,348
2026,"Marist",50.9615384615385,197,32.1428571428571,194,68.8888888888889,227,20,12,41.1764705882353,19,25.8064516129032,37,72.289156626506,202,6.73076923076923,74,35,268,42.1768707482993,237,63.3802816901408,44,60.7843137254902,298,0.137659783677483,24,0.117994100294985,289,NULL,10.8161258603736,328,8.84955752212389,117
2026,"Marquette",52.3809523809524,163,31.6546762589928,208,74.2424242424242,114,7.32984293193717,247,46.5968586387435,82,33.6283185840708,199,75.7009345794392,276,6.87830687830688,79,42.3780487804878,127,37.1710526315789,123,57.3426573426573,106,62.2047244094488,314,0.130575263981879,37,0.0906032443955898,135,NULL,6.39552313380634,97,7.46144365610739,215
2026,"Marshall",60.8695652173913,41,38.2113821138211,64,72.7272727272727,151,13.4228187919463,65,53.0201342281879,212,33.0097087378641,185,69.0265486725664,126,10.4347826086957,219,51.6806722689076,18,40.8730158730159,200,70.9401709401709,4,60.1769911504425,287,0.0951990151826016,197,0.137874435781699,337,NULL,9.19162905211325,265,7.87853918752565,183
2026,"Maryland",55.0847457627119,109,30,244,82.7586206896552,11,6.92307692307692,265,47.6923076923077,97,31.3725490196078,142,71.25,177,15.2542372881356,339,45.8715596330275,75,43.9655172413793,277,52.6315789473684,177,54.2553191489362,207,0.0907346012912232,217,0.0942243936485779,161,NULL,9.77141860059326,292,12.9122317222125,8
2026,"Maryland Eastern Shore",36.8794326241135,359,20.5128205128205,356,61.5384615384615,339,8.27067669172932,222,60.1503759398496,321,22.1374045801527,16,73.6842105263158,234,13.4751773049645,315,35.6164383561644,257,49.6212121212121,347,57.3529411764706,104,59.6330275229358,282,0.054483541430193,348,0.188876276958002,365,NULL,11.6231555051078,345,8.71736662883087,129
2026,"Massachusetts",53.7974683544304,131,34.4444444444444,140,63.0630630630631,324,4,342,52.8,209,32.3232323232323,167,68.3168316831683,113,8.86075949367089,152,36.2903225806452,244,44.1964285714286,281,65.5172413793103,28,66.3265306122449,346,0.0968210424398903,188,0.122639987090528,305,NULL,8.39115701145716,213,12.2639987090528,17
2026,"McNeese",55.9322033898305,90,37.8378378378378,74,75.8064516129032,80,19.4029850746269,13,38.8059701492537,7,33.9622641509434,208,72.9166666666667,216,10.1694915254237,205,38.5416666666667,203,44.1666666666667,280,61.7021276595745,56,54.5454545454545,215,0.126747437092265,43,0.059645852749301,24,NULL,12.6747437092265,354,11.1835973904939,33
2026,"Memphis",48.3333333333333,250,32.3076923076923,188,68.4210526315789,237,8.91089108910891,197,55.4455445544554,262,35.7142857142857,248,69.0476190476191,127,8.33333333333333,131,35.1351351351351,265,40.9356725146199,203,63.2911392405063,47,59.2592592592593,281,0.130630630630631,36,0.121621621621622,297,NULL,5.40540540540541,47,3.6036036036036,356
2026,"Mercer",53.0434782608696,150,27.3972602739726,295,66.6666666666667,274,9.16666666666667,187,54.1666666666667,234,39.1891891891892,318,69.4915254237288,138,6.95652173913043,82,38.8297872340426,194,38.1443298969072,145,43.2098765432099,316,56.3829787234043,246,0.131960639326546,32,0.0773562368465958,65,NULL,6.82555030999374,117,5.46044024799499,317
2026,"Mercyhurst",51.048951048951,192,27.1604938271605,301,70,197,13.8461538461538,55,46.1538461538462,73,26.865671641791,58,72.8,214,10.4895104895105,223,36.1607142857143,247,34.010152284264,73,65.2631578947368,30,58.974358974359,276,0.102151808938283,164,0.0794514069519981,72,NULL,9.08016079451407,259,10.5935209269331,48
2026,"Merrimack",40,347,33.6134453781513,162,79.1208791208791,37,8.66666666666667,207,56.6666666666667,279,32.5,172,71.9626168224299,189,19.047619047619,361,53.125,8,34.7826086956522,88,52.4390243902439,180,54.954954954955,229,0.0979947373196624,183,0.0979947373196624,189,NULL,9.79947373196624,294,7.98475637419472,176
2026,"Miami FL",57.1428571428571,78,33.8028169014084,153,68.75,229,12.3076923076923,85,48.4615384615385,112,27.6785714285714,70,61.3636363636364,16,9.34065934065934,172,28.0632411067194,346,46.2809917355372,317,65.625,25,50,127,0.112582781456954,112,0.0794701986754967,74,NULL,6.29139072847682,91,8.27814569536424,161
2026,"Miami OH",58.2089552238806,63,36.3636363636364,95,78.125,46,12.3076923076923,85,49.2307692307692,133,35.8974358974359,252,71.0526315789474,172,4.47761194029851,24,45.0819672131148,85,37.5,129,42.3728813559322,324,54.3478260869565,209,0.0988526037069726,178,0.105913503971756,232,NULL,5.64872021182701,58,12.0035304501324,20
2026,"Michigan",62.3853211009174,28,36.8421052631579,89,75.7142857142857,83,17.4603174603175,21,40.4761904761905,13,33.3333333333333,186,76.4705882352941,290,10.0917431192661,203,41.0810810810811,154,40,183,68.75,11,49.3670886075949,120,0.0684528584416279,321,0.111235894967645,251,NULL,8.98443767046366,249,8.12877693994331,169
2026,"Michigan St.",54.6218487394958,116,21.6666666666667,352,67.0454545454545,272,15.2941176470588,37,50.5882352941176,162,30.952380952381,135,65.9574468085106,73,7.56302521008403,102,33.5195530726257,294,49.7041420118343,348,78.2051282051282,1,57.9710144927536,264,0.108074915566472,137,0.112987411728585,266,NULL,4.91249616211237,31,6.87749462695732,243
2026,"Middle Tennessee",65.7142857142857,5,26.9230769230769,306,58.8235294117647,353,2.5,360,57.5,289,21.4285714285714,10,70.8333333333333,163,2.85714285714286,3,42.6229508196721,120,25.9259259259259,4,36.6666666666667,356,50,127,0.0982628531321284,181,0.0982628531321284,191,NULL,5.61502017897877,54,7.01877522372346,231
2026,"Milwaukee",51.2820512820513,188,35.1351351351351,124,63.2478632478633,321,6.98924731182796,263,50,148,41.1764705882353,338,76.6666666666667,293,9.74358974358974,187,36.2745098039216,245,39.0163934426229,166,46.0431654676259,284,57.7464788732394,259,0.0891892833501725,229,0.0808277880360938,83,NULL,7.24662927220151,145,8.36149531407867,150
2026,"Minnesota",57.7464788732394,68,28.0487804878049,288,65.8536585365854,294,10.3448275862069,142,43.448275862069,41,36.6197183098592,272,62.7906976744186,30,14.0845070422535,329,36.6071428571429,239,32.8703703703704,56,69.5238095238095,8,51.685393258427,155,0.116305483621825,93,0.079960019990005,77,NULL,8.3594566353187,211,7.6325473626823,202
2026,"Mississippi",52.9801324503311,153,40.2298850574713,32,73.2673267326733,138,15.9090909090909,31,46.969696969697,90,30.3370786516854,110,63.2183908045977,35,8.60927152317881,143,36.5546218487395,240,40.2714932126697,191,58.2608695652174,94,60.6741573033708,295,0.114539072602993,107,0.0886754110474783,119,NULL,3.69480879364493,8,6.28117494919638,275
2026,"Mississippi St.",53.7735849056604,132,35.8974358974359,107,70.4918032786885,187,11.1111111111111,112,50.3703703703704,157,24.2424242424242,25,76.3636363636364,288,15.0943396226415,338,42.3913043478261,126,32.8358208955224,55,55.2941176470588,138,48.8095238095238,111,0.0995249943451708,176,0.131192038000452,329,NULL,9.04772675865189,254,4.52386337932594,344
2026,"Mississippi Valley St.",44.3349753694581,310,26.0869565217391,324,87.012987012987,2,9.52380952380952,175,59.5238095238095,315,34.2105263157895,215,70.8609271523179,167,3.94088669950739,12,31.1864406779661,326,47.5,334,39.4736842105263,345,62.5,320,0.0980525670706796,182,0.130736756094239,327,NULL,9.53288846520496,287,3.26841890235599,360
2026,"Missouri",62.82722513089,21,44,13,64.3939393939394,310,9.03225806451613,192,43.8709677419355,45,34.0136054421769,209,73.3333333333333,224,3.1413612565445,5,34.3642611683849,285,48.6754966887417,342,50.609756097561,214,54.2372881355932,206,0.118547108691157,85,0.102005651664484,215,NULL,8.82211041422565,240,6.34089186022469,270
2026,"Missouri St.",49.2957746478873,235,20,358,70.4918032786885,187,12.5,76,50,148,30.7692307692308,123,63.0434782608696,33,12.6760563380282,291,33.0188679245283,309,30.7086614173228,28,57.1428571428571,111,57.1428571428571,254,0.128454322656976,39,0.101411307360771,210,NULL,9.46505535367193,283,8.11290458886166,172
2026,"Monmouth",45.9016393442623,286,29.4117647058824,257,72.7272727272727,151,20.2380952380952,11,36.9047619047619,4,32.5,172,76.3636363636364,288,16.3934426229508,352,35.7894736842105,254,32.258064516129,46,55.2631578947368,139,65.9090909090909,344,0.0826989944554083,271,0.165397988910817,361,NULL,10.525326567052,316,6.76628136453341,248
2026,"Montana",58.7719298245614,57,31.8181818181818,201,86.3013698630137,4,6.33802816901408,280,54.9295774647887,244,30.6666666666667,121,65.0793650793651,59,8.7719298245614,149,36.6666666666667,237,34.5622119815668,84,51.1363636363636,206,43.5643564356436,48,0.0465509944985188,362,0.118493440541684,292,NULL,7.19424460431655,143,7.61743546339399,204
2026,"Montana St.",56.9343065693431,80,30.9278350515464,230,64.5833333333333,308,4.63576158940397,331,54.9668874172185,245,30.4347826086957,113,75,259,7.2992700729927,94,41.4529914529915,147,31.3636363636364,33,29.6296296296296,363,48.0769230769231,103,0.0775623268698061,289,0.0775623268698061,66,NULL,8.4949215143121,223,8.12557710064635,170
2026,"Morehead St.",44.0677966101695,314,25.9259259259259,326,72.9166666666667,148,10.3448275862069,142,55.1724137931034,252,38.4615384615385,306,68.9189189189189,123,16.1016949152542,349,40.7035175879397,161,43.9613526570048,276,41.0958904109589,336,63.6363636363636,327,0.0956828795990432,195,0.141246155598588,342,NULL,6.83449139993166,119,5.46759311994532,316
2026,"Morgan St.",40.6015037593985,340,39.1304347826087,47,78.6666666666667,41,10,151,64,349,30.9859154929577,137,65.9340659340659,72,15.7894736842105,345,25.6983240223464,358,41.5204678362573,215,44.4444444444444,302,63.953488372093,329,0.055833430266372,345,0.088402931255089,115,NULL,10.2361288821682,310,11.1666860532744,34
2026,"Mount St. Mary's",50.9433962264151,199,32.3232323232323,187,56.9444444444444,356,4.31654676258993,336,48.2014388489209,109,27.0833333333333,65,65.0943396226415,60,14.1509433962264,330,48.2926829268293,40,40.8510638297872,199,63.953488372093,40,48.3870967741936,109,0.04731143662997,358,0.123737603493768,308,NULL,13.1016286052225,359,7.64261668637977,200
2026,"Murray St.",60.7692307692308,42,36.5853658536585,92,80.3571428571429,25,7.88177339901478,233,44.8275862068966,59,34.3283582089552,220,81.7073170731707,352,9.23076923076923,165,48.6166007905138,37,24.8148148148148,3,58.8709677419355,82,37.719298245614,11,0.105237981344176,144,0.12437215977039,312,NULL,4.78354460655346,26,10.5237981344176,49
2026,"N.C. State",64.5161290322581,12,43.0894308943089,17,77.7777777777778,52,9.09090909090909,189,51.2396694214876,175,27.027027027027,61,64.3564356435644,44,6.45161290322581,64,49.7975708502024,30,47.8448275862069,335,55.6390977443609,134,51.0869565217391,149,0.115200542120198,100,0.10503578840371,228,NULL,4.40472661047817,18,8.80945322095633,123
