"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"Lafayette",57.6771653543307,324,13.136288998358,334,39.8496240601504,336,35.0393700787402,164
2026,"Lamar",52.2935779816514,213,19.7765976927303,108,34.7826086956522,257,45.8715596330275,297
2026,"Le Moyne",53.8617886178862,253,14.8679145094916,285,27.4647887323944,101,27.2357723577236,51
2026,"Lehigh",51.7543859649123,195,17.736174405715,178,38,315,42.1052631578947,253
2026,"Liberty",50.4545454545455,164,19.1772940838048,128,35.2941176470588,264,37.2727272727273,196
2026,"Lindenwood",57.0588235294118,315,18.4354553310563,157,35.3741496598639,272,37.2549019607843,195
2026,"Lipscomb",63.5359116022099,362,13.9238986916337,316,30.4347826086957,164,29.8342541436464,78
2026,"Little Rock",59.8214285714286,341,17.1979608132179,196,31.8681318681319,191,35.7142857142857,172
2026,"Long Beach St.",52.112676056338,210,18.9649774119962,136,30.5343511450382,166,54.4600938967136,345
2026,"Longwood",54.2168674698795,260,21.4740036179028,58,32.3529411764706,202,46.3855421686747,301
2026,"Louisiana",53.021978021978,229,16.9876543209877,205,27.9661016949153,107,68.6813186813187,364
2026,"Louisiana Monroe",55.0943396226415,280,17.1799166774041,198,36.734693877551,294,24.5283018867925,28
2026,"Louisiana Tech",41.9642857142857,28,18.3083818060456,159,34.1772151898734,242,40.1785714285714,230
2026,"Louisville",45.748987854251,78,21.820223817737,51,26.8292682926829,84,32.3886639676113,118
2026,"Loyola Chicago",53.2423208191126,235,14.8192953273855,288,38.8235294117647,323,37.2013651877133,194
2026,"Loyola MD",48.3333333333333,124,17.3880873103959,189,34.2657342657343,245,27.9166666666667,59
2026,"Loyola Marymount",44.8979591836735,65,17.265565986835,194,26.2295081967213,70,28.9115646258503,70
2026,"Maine",45.9401709401709,83,18.4766040001848,155,39.4557823129252,329,42.7350427350427,258
2026,"Manhattan",52.7777777777778,225,15.1622002820874,275,43.6241610738255,350,31.1111111111111,98
2026,"Marist",40.1360544217687,9,22.6155358898722,33,27.3584905660377,99,56.4625850340136,352
